filename,realism_score
celeba_styleGAN_3797.png,1.093984842300415039e+00
celeba_styleGAN_4639.png,6.063651442527770996e-01
celeba_styleGAN_2701.png,1.215909004211425781e+00
celeba_styleGAN_603.png,9.942528009414672852e-01
celeba_styleGAN_210.png,1.020348787307739258e+00
celeba_styleGAN_2601.png,1.193798303604125977e+00
celeba_styleGAN_3734.png,1.283581972122192383e+00
celeba_styleGAN_3098.png,9.866666197776794434e-01
celeba_styleGAN_1574.png,8.839505314826965332e-01
celeba_styleGAN_142.png,1.149193525314331055e+00
celeba_styleGAN_3635.png,1.075085163116455078e+00
celeba_styleGAN_3031.png,9.149484038352966309e-01
celeba_styleGAN_3871.png,1.078124880790710449e+00
celeba_styleGAN_2769.png,1.052434325218200684e+00
celeba_styleGAN_4052.png,6.232876777648925781e-01
celeba_styleGAN_98.png,1.337349295616149902e+00
celeba_styleGAN_1217.png,1.231213808059692383e+00
celeba_styleGAN_2289.png,1.272727131843566895e+00
celeba_styleGAN_1143.png,9.714284539222717285e-01
celeba_styleGAN_110.png,9.829059243202209473e-01
celeba_styleGAN_4205.png,1.016447305679321289e+00
celeba_styleGAN_4458.png,1.094512104988098145e+00
celeba_styleGAN_4557.png,1.060606002807617188e+00
celeba_styleGAN_4589.png,1.050444960594177246e+00
celeba_styleGAN_993.png,9.040403366088867188e-01
celeba_styleGAN_4962.png,1.184049010276794434e+00
celeba_styleGAN_2505.png,1.493670701980590820e+00
celeba_styleGAN_4132.png,9.999998807907104492e-01
celeba_styleGAN_3153.png,1.157508969306945801e+00
celeba_styleGAN_3018.png,1.076502680778503418e+00
celeba_styleGAN_200.png,7.469585537910461426e-01
celeba_styleGAN_1060.png,1.099337577819824219e+00
celeba_styleGAN_2273.png,1.263157844543457031e+00
celeba_styleGAN_3555.png,4.368230998516082764e-01
celeba_styleGAN_4164.png,1.151898622512817383e+00
celeba_styleGAN_1840.png,1.095237970352172852e+00
celeba_styleGAN_1727.png,1.047137975692749023e+00
celeba_styleGAN_4370.png,1.063999891281127930e+00
celeba_styleGAN_2715.png,1.083333253860473633e+00
celeba_styleGAN_3489.png,9.314284920692443848e-01
celeba_styleGAN_1772.png,8.156564831733703613e-01
celeba_styleGAN_1027.png,1.196078300476074219e+00
celeba_styleGAN_1280.png,8.427229523658752441e-01
celeba_styleGAN_1390.png,1.123595356941223145e+00
celeba_styleGAN_3649.png,9.999998807907104492e-01
celeba_styleGAN_369.png,8.685566186904907227e-01
celeba_styleGAN_1654.png,9.228649139404296875e-01
celeba_styleGAN_2881.png,1.353932499885559082e+00
celeba_styleGAN_4541.png,1.165384531021118164e+00
celeba_styleGAN_4715.png,9.506492614746093750e-01
celeba_styleGAN_729.png,1.064934968948364258e+00
celeba_styleGAN_3218.png,1.029585719108581543e+00
celeba_styleGAN_204.png,9.212827086448669434e-01
celeba_styleGAN_590.png,1.170370221138000488e+00
celeba_styleGAN_3277.png,8.421052098274230957e-01
celeba_styleGAN_756.png,8.823528885841369629e-01
celeba_styleGAN_4948.png,9.971909523010253906e-01
celeba_styleGAN_311.png,9.124999046325683594e-01
celeba_styleGAN_3974.png,9.846152663230895996e-01
celeba_styleGAN_1962.png,1.019011259078979492e+00
celeba_styleGAN_932.png,1.195804119110107422e+00
celeba_styleGAN_3435.png,1.192690968513488770e+00
celeba_styleGAN_2128.png,8.865670561790466309e-01
celeba_styleGAN_2731.png,1.094545364379882812e+00
celeba_styleGAN_408.png,9.961975812911987305e-01
celeba_styleGAN_3603.png,5.581761002540588379e-01
celeba_styleGAN_2457.png,1.078431248664855957e+00
celeba_styleGAN_2960.png,1.055999994277954102e+00
celeba_styleGAN_3543.png,1.097402453422546387e+00
celeba_styleGAN_813.png,1.164285540580749512e+00
celeba_styleGAN_2245.png,1.051546335220336914e+00
celeba_styleGAN_1591.png,1.260354876518249512e+00
celeba_styleGAN_1046.png,1.117117047309875488e+00
celeba_styleGAN_2015.png,9.780219197273254395e-01
celeba_styleGAN_4010.png,1.210526227951049805e+00
celeba_styleGAN_856.png,1.256684422492980957e+00
celeba_styleGAN_4685.png,9.639343023300170898e-01
celeba_styleGAN_2616.png,5.842294096946716309e-01
celeba_styleGAN_4238.png,8.717200160026550293e-01
celeba_styleGAN_1492.png,8.903393745422363281e-01
celeba_styleGAN_2086.png,7.149122357368469238e-01
celeba_styleGAN_1715.png,5.480480194091796875e-01
celeba_styleGAN_2839.png,1.157894611358642578e+00
celeba_styleGAN_2648.png,9.425586462020874023e-01
celeba_styleGAN_2410.png,1.314516067504882812e+00
celeba_styleGAN_4251.png,6.679841279983520508e-01
celeba_styleGAN_4093.png,1.187725543975830078e+00
celeba_styleGAN_1852.png,1.030534267425537109e+00
celeba_styleGAN_2796.png,9.285713434219360352e-01
celeba_styleGAN_2543.png,1.318840503692626953e+00
celeba_styleGAN_223.png,7.108433246612548828e-01
celeba_styleGAN_1264.png,1.047945141792297363e+00
celeba_styleGAN_4322.png,1.006472349166870117e+00
celeba_styleGAN_2443.png,9.645160436630249023e-01
